"0.8958,0.06576908164059503,2,945,[536]"
"0.8903,0.004156284893701469,17,700,[123]"
"0.8916,0.06089162676515605,2,859,[191]"
"0.8878,0.09839350418321621,17,783,[514]"
"0.8927,0.09839350418321621,17,700,[637, 203, 191, 459]"
"0.8949,0.004482626414162177,16,1005,[521]"
"0.8996,0.04292526903449538,2,978,[536, 65]"
"0.8904,0.09839350418321621,2,783,[145, 71]"
"0.894,0.056568338678883466,2,859,[74]"
"0.8943,0.02994412060573079,2,925,[64]"
"0.8908,0.09839350418321621,2,859,[191, 203, 177, 459]"
"0.8909,0.004482626414162177,17,1005,[459]"
"0.8904,0.04087009320280062,15,1005,[388]"
"0.8917,0.04292526903449538,4,859,[74]"
"0.8958,0.06576908164059503,2,945,[536]"
"0.8916,0.06089162676515605,2,859,[191]"
"0.8927,0.09839350418321621,17,700,[637, 203, 191, 459]"
"0.8949,0.004482626414162177,16,1005,[521]"
"0.8996,0.04292526903449538,2,978,[536, 65]"
"0.8904,0.09839350418321621,2,783,[145, 71]"
"0.894,0.056568338678883466,2,859,[74]"
"0.8943,0.02994412060573079,2,925,[64]"
"0.8908,0.09839350418321621,2,859,[191, 203, 177, 459]"
"0.8909,0.004482626414162177,17,1005,[459]"
"0.8904,0.04087009320280062,15,1005,[388]"
"0.8957,0.06089162676515605,2,981,[191]"
"0.8963,0.07910435763099768,2,700,[71]"
"0.8909,0.02994412060573079,17,925,[568]"
"0.8937,0.04292526903449538,2,978,[178, 123]"
"0.902,0.06297881682112841,2,700,[178]"
"0.8953,0.056568338678883466,2,859,[74, 73]"
"0.8921,0.09839350418321621,2,978,[536, 203, 165, 502]"
"0.8925,0.028497709843351884,2,462,[126]"
"0.8917,0.04292526903449538,4,859,[74]"
"0.8958,0.06576908164059503,2,945,[536]"
"0.8916,0.06089162676515605,2,859,[191]"
"0.8927,0.09839350418321621,17,700,[637, 203, 191, 459]"
"0.8949,0.004482626414162177,16,1005,[521]"
"0.8996,0.04292526903449538,2,978,[536, 65]"
"0.894,0.056568338678883466,2,859,[74]"
"0.8943,0.02994412060573079,2,925,[64]"
"0.8957,0.06089162676515605,2,981,[191]"
"0.8963,0.07910435763099768,2,700,[71]"
"0.8937,0.04292526903449538,2,978,[178, 123]"
"0.902,0.06297881682112841,2,700,[178]"
"0.8953,0.056568338678883466,2,859,[74, 73]"
"0.8921,0.09839350418321621,2,978,[536, 203, 165, 502]"
"0.8925,0.028497709843351884,2,462,[126]"
"0.8945,0.04292526903449538,2,978,[178, 129]"
"0.9004,0.02994412060573079,2,925,[559]"
"0.8931,0.04292526903449538,2,700,[536, 59]"
"0.8951,0.04292526903449538,2,1037,[178]"
"0.8927,0.04292526903449538,4,1098,[536, 65]"
"0.8958,0.06576908164059503,2,945,[536]"
"0.8927,0.09839350418321621,17,700,[637, 203, 191, 459]"
"0.8949,0.004482626414162177,16,1005,[521]"
"0.8996,0.04292526903449538,2,978,[536, 65]"
"0.894,0.056568338678883466,2,859,[74]"
"0.8943,0.02994412060573079,2,925,[64]"
"0.8957,0.06089162676515605,2,981,[191]"
"0.8963,0.07910435763099768,2,700,[71]"
"0.8937,0.04292526903449538,2,978,[178, 123]"
"0.902,0.06297881682112841,2,700,[178]"
"0.8953,0.056568338678883466,2,859,[74, 73]"
"0.8945,0.04292526903449538,2,978,[178, 129]"
"0.9004,0.02994412060573079,2,925,[559]"
"0.8931,0.04292526903449538,2,700,[536, 59]"
"0.8951,0.04292526903449538,2,1037,[178]"
"0.8927,0.04292526903449538,4,1098,[536, 65]"
"0.8947,0.05381143346474435,2,700,[178]"
"0.8961,0.07860835284598836,2,700,[536]"
"0.8963,0.04292526903449538,2,700,[72]"
"0.8934,0.05696317929171997,2,809,[559]"
"0.8958,0.06576908164059503,2,945,[536]"
"0.8949,0.004482626414162177,16,1005,[521]"
"0.8996,0.04292526903449538,2,978,[536, 65]"
"0.8957,0.06089162676515605,2,981,[191]"
"0.8963,0.07910435763099768,2,700,[71]"
"0.902,0.06297881682112841,2,700,[178]"
"0.8953,0.056568338678883466,2,859,[74, 73]"
"0.8945,0.04292526903449538,2,978,[178, 129]"
"0.9004,0.02994412060573079,2,925,[559]"
"0.8951,0.04292526903449538,2,1037,[178]"
"0.8947,0.05381143346474435,2,700,[178]"
"0.8961,0.07860835284598836,2,700,[536]"
"0.8963,0.04292526903449538,2,700,[72]"
"0.9026,0.05381143346474435,2,1098,[601]"
"0.8978,0.07910435763099768,2,857,[191]"
"0.9014,0.056568338678883466,2,964,[178]"
"0.898,0.02994412060573079,2,700,[65]"
"0.8961,0.02994412060573079,2,982,[559]"
"0.8985,0.06576908164059503,2,978,[536]"
"0.8992,0.02994412060573079,2,1220,[559]"
"0.8996,0.04292526903449538,2,978,[536, 65]"
"0.902,0.06297881682112841,2,700,[178]"
"0.9004,0.02994412060573079,2,925,[559]"
"0.8963,0.04292526903449538,2,700,[72]"
"0.9026,0.05381143346474435,2,1098,[601]"
"0.8978,0.07910435763099768,2,857,[191]"
"0.9014,0.056568338678883466,2,964,[178]"
"0.898,0.02994412060573079,2,700,[65]"
"0.8985,0.06576908164059503,2,978,[536]"
"0.8992,0.02994412060573079,2,1220,[559]"
"0.8986,0.004482626414162177,16,821,[521, 73]"
"0.8989,0.06576908164059503,2,1032,[191]"
"0.8979,0.02994412060573079,2,1092,[559]"
"0.9003,0.07910435763099768,2,660,[178]"
"0.9029,0.06576908164059503,2,978,[560]"
"0.8964,0.07648865847739175,2,700,[536]"
"0.8996,0.056568338678883466,2,1088,[191]"
"0.9064,0.04292526903449538,2,930,[178]"
"0.9054,0.06700033026967617,2,981,[191]"
"0.9011,0.05381143346474435,2,1098,[557]"
"0.8996,0.04292526903449538,2,978,[536, 65]"
"0.902,0.06297881682112841,2,700,[178]"
"0.9004,0.02994412060573079,2,925,[559]"
"0.9026,0.05381143346474435,2,1098,[601]"
"0.9014,0.056568338678883466,2,964,[178]"
"0.8992,0.02994412060573079,2,1220,[559]"
"0.8986,0.004482626414162177,16,821,[521, 73]"
"0.8989,0.06576908164059503,2,1032,[191]"
"0.9003,0.07910435763099768,2,660,[178]"
"0.9029,0.06576908164059503,2,978,[560]"
"0.8996,0.056568338678883466,2,1088,[191]"
"0.9064,0.04292526903449538,2,930,[178]"
"0.9054,0.06700033026967617,2,981,[191]"
"0.9011,0.05381143346474435,2,1098,[557]"
"0.8987,0.06576908164059503,2,926,[510, 536]"
"0.9024,0.06700033026967617,2,837,[191]"
"0.9014,0.07416639989723059,2,978,[595]"
"0.8993,0.06700033026967617,2,981,[588]"
"0.9047,0.060286238419834486,2,978,[498]"
"0.9005,0.06039024105310268,2,700,[72]"
"0.8996,0.04292526903449538,2,978,[536, 65]"
"0.902,0.06297881682112841,2,700,[178]"
"0.9004,0.02994412060573079,2,925,[559]"
"0.9026,0.05381143346474435,2,1098,[601]"
"0.9014,0.056568338678883466,2,964,[178]"
"0.9003,0.07910435763099768,2,660,[178]"
"0.9029,0.06576908164059503,2,978,[560]"
"0.8996,0.056568338678883466,2,1088,[191]"
"0.9064,0.04292526903449538,2,930,[178]"
"0.9054,0.06700033026967617,2,981,[191]"
"0.9011,0.05381143346474435,2,1098,[557]"
"0.9024,0.06700033026967617,2,837,[191]"
"0.9014,0.07416639989723059,2,978,[595]"
"0.9047,0.060286238419834486,2,978,[498]"
"0.9005,0.06039024105310268,2,700,[72]"
"0.9,0.06784549327720697,2,1220,[559]"
"0.9017,0.06968812645044951,2,1098,[557]"
"0.9041,0.0688305390545266,2,1032,[214]"
"0.9043,0.028236022373238082,2,925,[521, 73]"
"0.8993,0.056568338678883466,2,1088,[492]"
"0.902,0.06297881682112841,2,700,[178]"
"0.9004,0.02994412060573079,2,925,[559]"
"0.9026,0.05381143346474435,2,1098,[601]"
"0.9014,0.056568338678883466,2,964,[178]"
"0.9003,0.07910435763099768,2,660,[178]"
"0.9029,0.06576908164059503,2,978,[560]"
"0.9064,0.04292526903449538,2,930,[178]"
"0.9054,0.06700033026967617,2,981,[191]"
"0.9011,0.05381143346474435,2,1098,[557]"
"0.9024,0.06700033026967617,2,837,[191]"
"0.9014,0.07416639989723059,2,978,[595]"
"0.9047,0.060286238419834486,2,978,[498]"
"0.9005,0.06039024105310268,2,700,[72]"
"0.9017,0.06968812645044951,2,1098,[557]"
"0.9041,0.0688305390545266,2,1032,[214]"
"0.9043,0.028236022373238082,2,925,[521, 73]"
"0.9005,0.06085650909060132,2,1098,[601]"
"0.9019,0.05875689500822846,2,978,[557]"
"0.9066,0.05381143346474435,2,1102,[557]"
"0.9028,0.07910435763099768,2,1233,[544]"
"0.902,0.06297881682112841,2,700,[178]"
"0.9026,0.05381143346474435,2,1098,[601]"
"0.9014,0.056568338678883466,2,964,[178]"
"0.9029,0.06576908164059503,2,978,[560]"
"0.9064,0.04292526903449538,2,930,[178]"
"0.9054,0.06700033026967617,2,981,[191]"
"0.9011,0.05381143346474435,2,1098,[557]"
"0.9024,0.06700033026967617,2,837,[191]"
"0.9014,0.07416639989723059,2,978,[595]"
"0.9047,0.060286238419834486,2,978,[498]"
"0.9017,0.06968812645044951,2,1098,[557]"
"0.9041,0.0688305390545266,2,1032,[214]"
"0.9043,0.028236022373238082,2,925,[521, 73]"
"0.9019,0.05875689500822846,2,978,[557]"
"0.9066,0.05381143346474435,2,1102,[557]"
"0.9028,0.07910435763099768,2,1233,[544]"
"0.9054,0.061908600531011694,2,925,[521]"
"0.9019,0.05381143346474435,2,1167,[557]"
"0.9029,0.0688305390545266,2,987,[214]"
"0.9063,0.06771462011798889,2,978,[595]"
